TransactionID,TransactionDate,PostingDate,AccountID,Amount,CurrencyCode,CategoryCode,DescriptionRaw,CounterpartyType,IsRecurringFlag,MonthKey
T000349,2025-09-21,2025-09-21,MAIN_CHECKING,-44.95,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 6977,MERCHANT,False,2025-09
T000348,2025-09-22,2025-09-23,MAIN_CHECKING,-122.51,EUR,GROCERIES,GROCERIES PURCHASE 3240,MERCHANT,False,2025-09
T000355,2025-09-24,2025-09-25,MAIN_CHECKING,-54.1,EUR,TRANSPORT,TRANSPORT PURCHASE 2233,MERCHANT,False,2025-09
T000341,2025-09-25,2025-09-26,MAIN_CHECKING,3120.0,EUR,SALARY,SALARY 2025-09,EMPLOYER,True,2025-09
T000344,2025-09-26,2025-09-27,MAIN_CHECKING,-500.0,EUR,SAVINGS_CONTRIBUTION,SAVINGS_CONTRIBUTION 2025-09,BANK,True,2025-09
T000347,2025-09-28,2025-09-29,MAIN_CHECKING,-121.8,EUR,GROCERIES,GROCERIES PURCHASE 4588,MERCHANT,False,2025-09
T000352,2025-09-28,2025-09-29,MAIN_CHECKING,-39.96,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 9697,MERCHANT,False,2025-09
T000356,2025-09-28,2025-09-28,MAIN_CHECKING,-47.34,EUR,TRANSPORT,TRANSPORT PURCHASE 7511,MERCHANT,False,2025-09
T000351,2025-09-30,2025-10-01,MAIN_CHECKING,-41.03,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 3877,MERCHANT,False,2025-09
T000359,2025-10-01,2025-10-02,MAIN_CHECKING,-1200.0,EUR,RENT_MORTGAGE,RENT_MORTGAGE 2025-10,BANK,True,2025-10
T000364,2025-10-01,2025-10-02,MAIN_CHECKING,-127.3,EUR,GROCERIES,GROCERIES PURCHASE 2775,MERCHANT,False,2025-10
T000360,2025-10-05,2025-10-06,MAIN_CHECKING,-132.6,EUR,UTILITIES,UTILITIES 2025-10,UTILITY_PROVIDER,True,2025-10
T000371,2025-10-08,2025-10-09,MAIN_CHECKING,-42.15,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 3531,MERCHANT,False,2025-10
T000365,2025-10-09,2025-10-10,MAIN_CHECKING,-123.77,EUR,GROCERIES,GROCERIES PURCHASE 1410,MERCHANT,False,2025-10
T000369,2025-10-11,2025-10-11,MAIN_CHECKING,-46.76,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 2592,MERCHANT,False,2025-10
T000363,2025-10-13,2025-10-14,MAIN_CHECKING,-123.72,EUR,GROCERIES,GROCERIES PURCHASE 7242,MERCHANT,False,2025-10
T000373,2025-10-14,2025-10-15,MAIN_CHECKING,-55.53,EUR,TRANSPORT,TRANSPORT PURCHASE 1536,MERCHANT,False,2025-10
T000368,2025-10-18,2025-10-18,MAIN_CHECKING,-38.67,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 5986,MERCHANT,False,2025-10
T000366,2025-10-20,2025-10-21,MAIN_CHECKING,-43.8,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 5951,MERCHANT,False,2025-10
T000374,2025-10-21,2025-10-21,MAIN_CHECKING,-52.99,EUR,TRANSPORT,TRANSPORT PURCHASE 8264,MERCHANT,False,2025-10
T000358,2025-10-25,2025-10-26,MAIN_CHECKING,3126.0,EUR,SALARY,SALARY 2025-10,EMPLOYER,True,2025-10
T000361,2025-10-26,2025-10-27,MAIN_CHECKING,-500.0,EUR,SAVINGS_CONTRIBUTION,SAVINGS_CONTRIBUTION 2025-10,BANK,True,2025-10
T000362,2025-10-26,2025-10-27,MAIN_CHECKING,-120.46,EUR,GROCERIES,GROCERIES PURCHASE 7038,MERCHANT,False,2025-10
T000367,2025-10-29,2025-10-29,MAIN_CHECKING,-43.81,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 3290,MERCHANT,False,2025-10
T000372,2025-10-29,2025-10-30,MAIN_CHECKING,-46.96,EUR,TRANSPORT,TRANSPORT PURCHASE 7686,MERCHANT,False,2025-10
T000370,2025-10-31,2025-10-31,MAIN_CHECKING,-40.29,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 7367,MERCHANT,False,2025-10
T000376,2025-11-01,2025-11-02,MAIN_CHECKING,-1200.0,EUR,RENT_MORTGAGE,RENT_MORTGAGE 2025-11,BANK,True,2025-11
T000388,2025-11-01,2025-11-01,MAIN_CHECKING,-45.64,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 3129,MERCHANT,False,2025-11
T000377,2025-11-05,2025-11-06,MAIN_CHECKING,-199.8,EUR,UTILITIES,UTILITIES 2025-11,UTILITY_PROVIDER,True,2025-11
T000384,2025-11-07,2025-11-07,MAIN_CHECKING,-46.75,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 2124,MERCHANT,False,2025-11
T000380,2025-11-08,2025-11-09,MAIN_CHECKING,-129.56,EUR,GROCERIES,GROCERIES PURCHASE 1992,MERCHANT,False,2025-11
T000390,2025-11-09,2025-11-09,MAIN_CHECKING,-46.14,EUR,TRANSPORT,TRANSPORT PURCHASE 6304,MERCHANT,False,2025-11
T000382,2025-11-12,2025-11-13,MAIN_CHECKING,-130.69,EUR,GROCERIES,GROCERIES PURCHASE 2501,MERCHANT,False,2025-11
T000379,2025-11-15,2025-11-16,MAIN_CHECKING,-110.32,EUR,GROCERIES,GROCERIES PURCHASE 9920,MERCHANT,False,2025-11
T000389,2025-11-18,2025-11-18,MAIN_CHECKING,-47.77,EUR,TRANSPORT,TRANSPORT PURCHASE 3159,MERCHANT,False,2025-11
T000387,2025-11-20,2025-11-20,MAIN_CHECKING,-44.92,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 5542,MERCHANT,False,2025-11
T000385,2025-11-21,2025-11-21,MAIN_CHECKING,-45.39,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 4538,MERCHANT,False,2025-11
T000383,2025-11-22,2025-11-23,MAIN_CHECKING,-38.76,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 4990,MERCHANT,False,2025-11
T000375,2025-11-25,2025-11-26,MAIN_CHECKING,3132.0,EUR,SALARY,SALARY 2025-11,EMPLOYER,True,2025-11
T000378,2025-11-26,2025-11-27,MAIN_CHECKING,-500.0,EUR,SAVINGS_CONTRIBUTION,SAVINGS_CONTRIBUTION 2025-11,BANK,True,2025-11
T000391,2025-11-26,2025-11-27,MAIN_CHECKING,-46.15,EUR,TRANSPORT,TRANSPORT PURCHASE 1858,MERCHANT,False,2025-11
T000381,2025-11-28,2025-11-28,MAIN_CHECKING,-117.48,EUR,GROCERIES,GROCERIES PURCHASE 3001,MERCHANT,False,2025-11
T000386,2025-11-28,2025-11-28,MAIN_CHECKING,-45.25,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 6383,MERCHANT,False,2025-11
T000393,2025-12-01,2025-12-02,MAIN_CHECKING,-1200.0,EUR,RENT_MORTGAGE,RENT_MORTGAGE 2025-12,BANK,True,2025-12
T000403,2025-12-01,2025-12-02,MAIN_CHECKING,-38.92,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 9984,MERCHANT,False,2025-12
T000404,2025-12-02,2025-12-03,MAIN_CHECKING,-44.43,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 9692,MERCHANT,False,2025-12
T000408,2025-12-04,2025-12-05,MAIN_CHECKING,-49.5,EUR,TRANSPORT,TRANSPORT PURCHASE 7532,MERCHANT,False,2025-12
T000394,2025-12-05,2025-12-06,MAIN_CHECKING,-200.7,EUR,UTILITIES,UTILITIES 2025-12,UTILITY_PROVIDER,True,2025-12
T000396,2025-12-05,2025-12-05,MAIN_CHECKING,-110.97,EUR,GROCERIES,GROCERIES PURCHASE 8802,MERCHANT,False,2025-12
T000400,2025-12-10,2025-12-11,MAIN_CHECKING,-45.59,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 2768,MERCHANT,False,2025-12
T000398,2025-12-14,2025-12-15,MAIN_CHECKING,-122.52,EUR,GROCERIES,GROCERIES PURCHASE 9254,MERCHANT,False,2025-12
T000401,2025-12-15,2025-12-16,MAIN_CHECKING,-42.54,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 2204,MERCHANT,False,2025-12
T000405,2025-12-16,2025-12-17,MAIN_CHECKING,-40.88,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 2624,MERCHANT,False,2025-12
T000399,2025-12-17,2025-12-17,MAIN_CHECKING,-113.57,EUR,GROCERIES,GROCERIES PURCHASE 9543,MERCHANT,False,2025-12
T000402,2025-12-21,2025-12-22,MAIN_CHECKING,-46.03,EUR,ENTERTAINMENT,ENTERTAINMENT PURCHASE 3430,MERCHANT,False,2025-12
T000407,2025-12-23,2025-12-23,MAIN_CHECKING,-50.65,EUR,TRANSPORT,TRANSPORT PURCHASE 7779,MERCHANT,False,2025-12
T000397,2025-12-24,2025-12-25,MAIN_CHECKING,-119.02,EUR,GROCERIES,GROCERIES PURCHASE 9408,MERCHANT,False,2025-12
T000392,2025-12-25,2025-12-26,MAIN_CHECKING,3138.0,EUR,SALARY,SALARY 2025-12,EMPLOYER,True,2025-12
T000395,2025-12-26,2025-12-27,MAIN_CHECKING,-500.0,EUR,SAVINGS_CONTRIBUTION,SAVINGS_CONTRIBUTION 2025-12,BANK,True,2025-12
T000406,2025-12-26,2025-12-26,MAIN_CHECKING,-54.76,EUR,TRANSPORT,TRANSPORT PURCHASE 8046,MERCHANT,False,2025-12
